Kantons-Nummer,Kanton,commune_id,Gemeinde,Stimmberechtigte,Ja in Prozent,Residents,Change in %,Population density per km²,Foreign nationals in %,0-19 years,20-64 years,65 years or over,Crude marriage rate,Crude divorce rate,Crude birth rate,Crude mortality rate,Private households,Size of households in persons,Total surface area in km2,Settlement and urban area in %,Change in ha,Agricultural area in %,Change in ha.1,Wooded area in %,Unproductive area in %,Employed total,Primary sector,Secondary sector,Tertiary sector,Business establishments total,Primary sector establishments,Secondary sector establishments,Tertiary sector establishments,Dwelling vacancy rate,New housing units per 1000 residents,Social assistance rate,FDP/PLR 2),CVP,SP,SVP,EVP/CSP,GLP,BDP,PdA/Sol.,GPS,Small right-wing parties,stpf,snpstbetr,mean_stbetr,median_stbetr,gini_stbetr,mean_steink,median_steink,gini_steink,mean_steinka,median_steinka,gini_steinka,mean_reink,median_reink,gini_reink,mean_reinka,median_reinka,gini_reinka,lat,lon,ref622_ja_prozent
2,Bern / Berne,566,Krattigen,903.0,51.4038876889849,1124.0,14.9284253579,187.3333333333,7.384341637,17.17081851,56.04982206,26.77935943,7.191011236,3.595505618,9.8876404494,9.8876404494,529.0,2.07,6.03,10.6135986733,16.0,37.3134328358,-18.0,50.7462686567,1.3266998342,269.0,27.0,38.0,204.0,77.0,10.0,17.0,50.0,1.3774104683,1.8165304269,1.1807447775,4.806011884,1.642782244,11.4645228941,33.7644180357,6.6934638238,5.4264243272,24.6329954561,0.0,4.9108703251,5.0157287662,503.0,0.65,1291.0,385.0,0.7519999742507935,62698.0,53800.0,0.31200000643730164,49201.0,43400.0,0.2639999985694885,69472.0,58000.0,0.3199999928474426,53705.0,48952.0,0.25099998712539673,46.65025,7.7402,24.2524916943522
18,Graubünden / Grigioni / Grischun,3804,Buseno,70.0,59.375,92.0,-8.0,8.2511210762,7.608695652,10.86956522,55.43478261,33.69565217,0.0,10.8695652174,0.0,0.0,45.0,2.04,11.24,1.8683274021,9.0,4.8932384342,-27.0,83.8078291815,9.4306049822,21.0,10.0,,11.0,7.0,,,,2.5316455696,10.8695652174,,1.5625,52.734375,9.375,34.765625,,0.0,1.5625,,,,45.0,0.025,552.0,194.0,0.6060000061988831,50338.0,41800.0,0.296999990940094,41315.0,36200.0,0.26899999380111694,56193.0,49300.0,0.3050000071525574,45282.0,39000.0,0.2549999952316284,46.273,9.10715,5.55555555555556
22,Vaud,5764,Vallorbe,2108.0,39.9487836107554,3750.0,13.2246376812,161.7076326003,30.16,21.62666667,60.50666667,17.86666667,2.1609940573,2.7012425716,10.264721772,7.2933549433,1670.0,2.23,23.19,9.3574816731,24.0,22.0784821044,-12.0,66.709788702,1.8542475205,1502.0,41.0,630.0,831.0,206.0,16.0,41.0,149.0,0.9738595592,2.4630541872,8.5112205802,27.5916950011,1.9387976561,24.4085943717,28.5972654272,1.6060189539,1.2226000145,1.5553787166,1.3455834479,6.6628083629,0.839181075,1408.0,1.659,1178.0,352.0,0.7369999885559082,60440.0,50500.0,0.32600000500679016,48242.0,42660.0,0.2770000100135803,67136.0,53400.0,0.3330000042915344,52685.0,47517.0,0.2639999985694885,46.716666666667,6.3833333333333,54.7904191616767
15,Appenzell Ausserrhoden,3022,Gais,2270.0,41.3008130081301,3106.0,1.3376835237,146.4403583215,14.45589182,20.37990985,60.3348358,19.28525435,3.8841236446,1.6183848519,11.3286939634,8.41560123,1292.0,2.36,21.19,6.7956583294,23.0,46.7673430864,-31.0,44.8796602171,1.5573383672,1260.0,112.0,366.0,782.0,326.0,53.0,56.0,217.0,0.2536461636,11.3895216401,1.4318255776,33.2727272727,,27.3636363636,37.7272727273,,,,,,,1373.0,3.0380000000000003,2212.0,445.0,0.8040000200271606,72847.0,55600.0,0.3790000081062317,56329.0,44900.0,0.33799999952316284,80198.0,61000.0,0.38100001215934753,60977.0,50000.0,0.32199999690055847,47.360555555556,9.4511111111111,24.1675617615467
21,Ticino,5196,Massagno,3232.0,44.7728911319394,6195.0,5.8612440191,8371.6216216216,42.98627926,17.49798224,60.968523,21.53349475,3.5472428249,1.7736214124,8.706868752,7.7394388907,3021.0,2.02,0.74,98.6486486486,4.0,0.0,-4.0,1.3513513514,0.0,1885.0,,342.0,1543.0,453.0,,45.0,408.0,1.8191691556,5.7980351103,4.4451602512,15.1786385859,33.1252350508,18.8642346747,9.6126363294,,1.0003760812,,0.1955622414,3.0086498684,17.2169988718,2552.0,8.905,3489.0,447.0,0.847000002861023,80351.0,52650.0,0.47200000286102295,62456.0,44488.0,0.42800000309944153,86883.0,56750.0,0.4659999907016754,66650.0,49390.0,0.41100001335144043,46.016666666667,8.95,39.2884764114463
1,Zürich,223,Neftenbach,3886.0,40.2898550724638,5564.0,6.5288148574,369.2103516921,11.80805176,23.79583034,61.35873472,14.84543494,4.3333032409,1.6249887154,7.0416177665,3.7916403358,2236.0,2.47,15.09,15.6394963552,63.0,53.6779324056,-62.0,29.7548045063,0.9277667329,1662.0,179.0,461.0,1022.0,380.0,48.0,67.0,265.0,1.3710368466,5.441683294,1.85017232,14.0916782498,2.6062126065,15.3124433432,38.2667553031,4.4570012691,9.7011542878,4.9752220946,0.0120867831,4.2605910437,3.5081887956,2422.0,7.214,2978.0,828.0,0.75,87714.0,70600.0,0.3619999885559082,64030.0,54400.0,0.3089999854564667,97139.0,77750.0,0.36399999260902405,69758.0,59976.0,0.2930000126361847,47.528333333333,8.6680555555556,19.8798798798799
21,Ticino,5077,Pollegio,438.0,53.1073446327684,780.0,-3.3457249071,130.2170283806,38.07692308,16.53846154,65.0,18.46153846,7.8895463511,1.3149243918,14.4641683103,6.5746219592,337.0,2.27,5.92,15.5405405405,36.0,10.1351351351,-34.0,64.1891891892,10.1351351351,244.0,13.0,11.0,220.0,46.0,,8.0,34.0,0.2331002331,6.7476383266,2.294197031,6.8004459309,16.6666666667,39.1861761427,8.9186176143,,0.3344481605,,0.5574136009,1.0590858417,23.5228539576,316.0,0.263,833.0,260.0,0.7070000171661377,55776.0,48200.0,0.27799999713897705,44513.0,40533.0,0.24300000071525574,62321.0,52750.0,0.28700000047683716,48870.0,45413.0,0.2280000001192093,46.35,8.9333333333333,54.2168674698795
1,Zürich,3,Bonstetten,3650.0,43.6086529006883,5435.0,5.3498740066,731.4939434724,14.14903404,23.80864765,60.7175713,15.47378105,5.3898336586,1.8585633305,10.7796673172,3.7171266611,2260.0,2.4,7.45,15.5704697987,24.0,55.4362416107,-21.0,28.5906040268,0.4026845638,991.0,33.0,124.0,834.0,269.0,13.0,28.0,228.0,1.7710049423,1.8775816748,0.8636875704,16.4726356217,3.3785405665,20.4032645223,29.100156025,3.1430028805,11.8623979837,3.8031084974,0.1125180029,6.6610657705,1.915806529,2457.0,7.546,3071.0,962.0,0.7149999737739563,91002.0,75500.0,0.3449999988079071,66334.0,56400.0,0.296999990940094,101019.0,83400.0,0.3479999899864197,72311.0,62952.0,0.2800000011920929,47.315555555556,8.4691666666667,24.2788461538462
21,Ticino,5112,Lavertezzo,797.0,47.1380471380471,1318.0,12.265758092,22.6577273509,22.0030349,22.98937785,61.91198786,15.09863429,3.7579857197,0.7515971439,9.7707628711,6.7643742954,560.0,2.31,58.1,0.9810671256,21.0,7.934595525,-30.0,51.3253012048,39.7590361446,828.0,35.0,436.0,357.0,150.0,17.0,43.0,90.0,0.7874015748,2.9784065525,3.9463886821,17.4017918677,28.6009648518,14.9552033081,11.9917298415,,0.8270158511,,0.3101309442,3.239145417,19.9517574087,476.0,0.47500000000000003,998.0,291.0,0.7139999866485596,58005.0,49550.0,0.3319999873638153,44931.0,38967.0,0.28700000047683716,65622.0,54350.0,0.34299999475479126,49681.0,45300.0,0.2759999930858612,46.1755,8.8961111111111,36.996336996337
3,Luzern,1131,Grossdietwil,637.0,21.8844984802432,838.0,0.2392344498,82.1568627451,8.830548926,21.59904535,63.24582339,15.15513126,3.5949670461,0.0,7.1899340923,3.5949670461,317.0,2.62,10.23,6.5493646139,18.0,71.1632453568,-13.0,22.1896383187,0.0977517107,378.0,120.0,133.0,125.0,87.0,40.0,15.0,32.0,5.7471264368,7.2202166065,,16.1119751166,41.2752721617,4.2612752722,30.699844479,0.1866251944,3.1726283048,0.6531881804,,3.265940902,0.0622083981,364.0,0.438,1203.0,334.0,0.7630000114440918,60572.0,50250.0,0.3179999887943268,46991.0,41400.0,0.2619999945163727,68398.0,53650.0,0.3310000002384186,52019.0,47100.0,0.24899999797344208,47.171666666667,7.885,17.8723404255319
22,Vaud,5426,Bougy-Villars,268.0,47.4820143884892,472.0,5.3571428571,266.6666666667,32.41525424,23.30508475,58.26271186,18.43220339,2.0898641588,4.1797283177,4.1797283177,2.0898641588,193.0,2.45,1.78,38.7640449438,36.0,38.202247191,-35.0,22.4719101124,0.5617977528,145.0,46.0,24.0,75.0,31.0,5.0,,25.0,1.7316017316,0.0,1.4432989691,29.1099000908,5.1771117166,15.0772025431,30.744777475,0.0,8.5376930064,0.9990917348,0.6811989101,7.6748410536,0.1816530427,206.0,2.6390000000000002,12812.0,1746.0,0.765999972820282,169871.0,88250.0,0.5429999828338623,115583.0,69225.0,0.4970000088214874,179469.0,93400.0,0.527999997138977,121252.0,77942.0,0.4779999852180481,46.483333333333,6.35,50.4761904761905
2,Bern / Berne,629,Oberhünigen,239.0,25.8333333333333,318.0,-4.2168674699,52.9118136439,2.51572327,25.47169811,57.86163522,16.66666667,6.2992125984,3.1496062992,9.4488188976,3.1496062992,124.0,2.52,6.01,3.4941763727,3.0,38.768718802,-2.0,57.071547421,0.6655574043,71.0,44.0,8.0,19.0,34.0,21.0,,9.0,1.4814814815,0.0,,3.2592592593,0.4074074074,6.962962963,52.1851851852,5.7407407407,4.7407407407,11.0,0.0,4.2222222222,11.3703703704,121.0,0.10300000000000001,854.0,310.0,0.6610000133514404,58083.0,50100.0,0.2800000011920929,47237.0,43000.0,0.257999986410141,64252.0,57400.0,0.28700000047683716,51352.0,46519.0,0.24199999868869781,46.879444444444,7.6583333333333,26.3157894736842
23,Valais / Wallis,6077,Goms,956.0,45.3900709219858,1206.0,-8.9123867069,9.3560899922,10.0331675,13.51575456,58.87230514,27.6119403,1.6604400166,2.4906600249,6.6417600664,9.1324200913,571.0,2.07,128.96,1.364764268,31.0,26.0390818859,-335.0,22.7900124069,49.8061414392,616.0,96.0,138.0,382.0,139.0,37.0,19.0,83.0,0.0,2.493765586,,3.3140569395,55.8941281139,9.0302491103,27.646797153,0.1112099644,,,,4.0035587189,,603.0,0.507,840.0,209.0,0.7699999809265137,48249.0,42800.0,0.38600000739097595,38609.0,35067.0,0.35199999809265137,54150.0,46100.0,0.38999998569488525,42601.0,39867.0,0.33899998664855957,46.483326,8.249993,19.8992443324937
2,Bern / Berne,495,Gampelen,640.0,36.5671641791045,936.0,20.3084832905,88.3018867925,22.75641026,19.97863248,64.20940171,15.81196581,6.6666666667,7.7777777778,20.0,13.3333333333,374.0,2.33,10.8,10.7407407407,31.0,56.8518518519,-49.0,25.0925925926,7.3148148148,650.0,82.0,138.0,430.0,86.0,18.0,14.0,54.0,0.0,9.2592592593,1.1574074074,8.5541125541,2.9264069264,13.0735930736,42.7532467532,4.0692640693,4.7445887446,13.8354978355,0.4675324675,3.8441558442,2.9264069264,419.0,0.666,1589.0,539.0,0.7200000286102295,69524.0,59200.0,0.31200000643730164,54499.0,48333.0,0.2759999930858612,76959.0,64500.0,0.3190000057220459,59291.0,53100.0,0.26100000739097595,47.014444444444,7.0580555555556,22.5961538461538
2,Bern / Berne,731,Aegerten,1449.0,56.1837455830389,2011.0,16.2427745665,931.0185185185,16.95673794,19.39333665,58.18000995,22.42665341,3.0888030888,3.0888030888,9.2664092664,6.1776061776,892.0,2.22,2.16,29.1666666667,15.0,37.5,-14.0,28.2407407407,5.0925925926,349.0,14.0,133.0,202.0,81.0,,22.0,56.0,4.2181069959,15.4749199573,3.7886872999,8.2100968893,1.6318204997,22.9766154294,38.886865302,3.2563560865,4.1378305529,14.5916806294,0.1675529977,2.3384570554,2.4768704014,886.0,0.9550000000000001,1078.0,431.0,0.6700000166893005,62263.0,54450.0,0.2770000100135803,50102.0,45000.0,0.2409999966621399,68831.0,58350.0,0.28600001335144043,54436.0,49600.0,0.22699999809265137,47.116388888889,7.2833333333333,24.72647702407
13,Basel-Landschaft,2887,Lampenberg,377.0,46.8354430379747,503.0,-2.7079303675,125.4364089776,5.566600398,20.47713718,57.05765408,22.46520875,6.0362173038,2.0120724346,8.0482897384,12.0724346076,204.0,2.44,4.03,7.1960297767,6.0,54.094292804,-3.0,38.7096774194,0.0,74.0,31.0,,41.0,28.0,10.0,,16.0,0.0,2.0366598778,,13.0235602094,6.2172774869,12.8926701571,38.8089005236,3.4031413613,3.2722513089,2.6832460733,,17.277486911,1.3743455497,217.0,0.794,3659.0,676.0,0.8289999961853027,90577.0,66200.0,0.4230000078678131,67865.0,49133.0,0.3790000081062317,99246.0,70400.0,0.41999998688697815,73248.0,55800.0,0.35899999737739563,47.424711111111,7.7584305555556,20.7317073170732
2,Bern / Berne,885,Uttigen,1627.0,45.8488228004957,1959.0,5.777537797,514.1732283465,4.95150587,21.03113834,61.15364982,17.81521184,3.5906642729,1.538856117,5.6424724288,5.6424724288,816.0,2.37,3.77,15.1193633952,4.0,54.6419098143,-6.0,28.6472148541,1.5915119363,299.0,42.0,78.0,179.0,114.0,13.0,29.0,72.0,0.3412969283,10.824742268,2.3195876289,6.4801980198,1.6930693069,15.0742574257,38.5643564356,7.1732673267,5.6336633663,11.1138613861,0.1782178218,7.1930693069,5.396039604,935.0,1.346,1440.0,565.0,0.7009999752044678,68891.0,59300.0,0.29899999499320984,52589.0,46500.0,0.25099998712539673,76757.0,64800.0,0.3100000023841858,57495.0,53000.0,0.2370000034570694,46.793919444444,7.5763083333333,33.2761578044597
2,Bern / Berne,501,Tschugg,306.0,44.0677966101695,440.0,-1.3452914798,133.7386018237,17.5,18.86363636,65.0,16.13636364,2.2547914318,0.0,6.7643742954,9.0191657272,204.0,2.13,3.32,10.843373494,6.0,43.9759036145,-5.0,44.8795180723,0.3012048193,410.0,18.0,16.0,376.0,30.0,5.0,6.0,19.0,0.0,0.0,1.5659955257,7.3710691824,1.3333333333,14.893081761,29.8616352201,2.5660377358,5.2327044025,18.0628930818,0.2012578616,15.6477987421,1.5849056604,194.0,0.305,1572.0,674.0,0.6909999847412109,70791.0,64200.0,0.30399999022483826,55057.0,48619.0,0.2720000147819519,78589.0,69650.0,0.3100000023841858,59964.0,54444.0,0.2540000081062317,47.02371,7.07757,28.5714285714286
22,Vaud,5581,Belmont-sur-Lausanne,2223.0,42.3745173745174,3555.0,5.5836055836,1341.5094339623,24.21940928,24.44444444,61.43459916,14.1209564,5.0286352843,2.2349490152,8.9397960609,2.793686269,1428.0,2.49,2.6,33.8461538462,20.0,35.7692307692,-18.0,30.3846153846,0.0,552.0,26.0,95.0,431.0,159.0,,17.0,138.0,0.1282051282,0.0,1.5815760266,32.0927136287,6.1788913096,20.3159041394,16.0251755023,0.8654078916,4.9443234084,1.4705882353,2.8927620431,11.4863229242,0.4659888647,1559.0,7.735,4962.0,1233.0,0.7480000257492065,107777.0,79700.0,0.40700000524520874,75356.0,60867.0,0.35100001096725464,118039.0,90500.0,0.4020000100135803,81374.0,66611.0,0.3330000042915344,46.52652,6.68762,52.0661157024794
2,Bern / Berne,424,Wynigen,1685.0,29.925187032419,2022.0,-0.5899705015,71.3983050847,3.214638971,20.37586548,59.00098912,20.6231454,2.4795437639,1.9836350112,4.9590875279,8.9263575502,854.0,2.32,28.24,5.6303116147,20.0,56.7280453258,-13.0,37.4291784703,0.2124645892,681.0,285.0,133.0,263.0,207.0,101.0,33.0,73.0,1.1099899092,5.9671805072,1.9393336648,4.4442496494,0.6399018233,10.0017531557,47.5192847125,6.1886395512,4.8562412342,14.8097826087,0.6267531557,4.3785063114,5.2682328191,856.0,0.76,888.0,320.0,0.6990000009536743,57214.0,49750.0,0.2980000078678131,44804.0,40367.0,0.24799999594688416,64076.0,52850.0,0.3100000023841858,49272.0,45922.0,0.23800000548362732,47.106666666667,7.6680555555556,31.4529914529915
10,Fribourg / Freiburg,2299,Plaffeien,2780.0,35.864592863678,3566.0,2.8258362168,53.5998797535,7.291082445,19.18115536,61.91811554,18.90072911,5.3295932679,2.5245441795,8.4151472651,8.1346423562,1547.0,2.27,66.59,3.4239375282,64.0,49.4218351104,-192.0,37.3028983331,9.8513290284,1603.0,178.0,500.0,925.0,297.0,78.0,43.0,176.0,0.6341463415,9.8204264871,2.9461279461,6.0518731988,26.9013908032,12.9557699536,43.4907906277,2.3681242952,2.5936599424,1.9045232427,,2.8317253477,0.9021425886,1662.0,1.411,849.0,326.0,0.6869999766349792,55480.0,49500.0,0.30399999022483826,44554.0,41663.0,0.257999986410141,62282.0,53200.0,0.3179999887943268,49045.0,46500.0,0.24699999392032623,46.7412,7.2871,26.8633540372671
21,Ticino,5071,Dalpe,158.0,51.1627906976744,192.0,10.3448275862,13.1958762887,10.41666667,10.9375,63.02083333,26.04166667,0.0,0.0,15.3846153846,15.3846153846,82.0,2.3,14.5,2.0689655172,5.0,16.275862069,-42.0,49.724137931,31.9310344828,45.0,7.0,21.0,17.0,17.0,,,12.0,0.3115264798,0.0,,25.1101321586,35.5726872247,7.5991189427,11.6740088106,,0.1101321586,,0.0,2.5330396476,13.986784141,111.0,0.214,1925.0,437.0,0.8119999766349792,63627.0,51900.0,0.4309999942779541,50609.0,44500.0,0.39399999380111694,69467.0,54600.0,0.42500001192092896,54457.0,49458.0,0.375,46.466666666667,8.7666666666667,28.0
23,Valais / Wallis,6293,Stalden (VS),872.0,56.2977099236641,1119.0,0.4488330341,106.4700285442,8.489722967,16.62198391,61.39410188,21.98391421,3.6084799278,1.8042399639,4.5105999098,6.3148398737,489.0,2.26,10.48,5.7251908397,4.0,11.1641221374,-5.0,72.2328244275,10.8778625954,345.0,34.0,123.0,188.0,76.0,11.0,22.0,43.0,1.4641288433,11.839708561,1.8214936248,1.9093579522,65.0860260176,4.3013008812,27.9269827948,0.041963911,,,,0.7343684431,,534.0,0.505,946.0,392.0,0.7039999961853027,57197.0,51000.0,0.3109999895095825,44924.0,41833.0,0.26600000262260437,64112.0,55000.0,0.32600000500679016,49414.0,47252.0,0.25600001215934753,46.233333333333,7.8666666666667,13.8263665594855
13,Basel-Landschaft,2853,Maisprach,684.0,48.2248520710059,944.0,-0.4219409283,185.8267716535,14.08898305,17.90254237,65.36016949,16.73728814,7.4191838898,0.0,5.2994170641,6.3593004769,402.0,2.32,5.02,10.1593625498,21.0,50.5976095618,-24.0,39.2430278884,0.0,227.0,63.0,73.0,91.0,66.0,16.0,16.0,34.0,0.0,11.6648992577,1.4846235419,10.603588907,3.5481239804,19.4535073409,35.8482871126,1.1419249592,3.3034257749,2.1615008157,,23.4094616639,0.0,453.0,1.199,2647.0,838.0,0.7300000190734863,83371.0,68200.0,0.3499999940395355,64157.0,54667.0,0.3149999976158142,91823.0,75800.0,0.35100001096725464,69439.0,59857.0,0.2980000078678131,47.524444444444,7.8458333333333,32.6612903225806
4,Uri,1218,Spiringen,675.0,34.185303514377,834.0,-5.1194539249,12.8942486085,1.199040767,23.50119904,58.39328537,18.10551559,3.5714285714,0.0,8.3333333333,7.1428571429,319.0,2.61,64.74,1.2666048811,22.0,37.874575224,-97.0,18.921841211,41.936978684,262.0,155.0,38.0,69.0,103.0,67.0,6.0,30.0,0.1592356688,0.0,,,33.3333333333,,54.3715846995,,,,,10.6557377049,,326.0,0.179,548.0,226.0,0.6460000276565552,49094.0,45500.0,0.2639999985694885,39904.0,37433.0,0.2199999988079071,55349.0,49050.0,0.28200000524520874,44164.0,43467.0,0.210999995470047,46.873055555556,8.7288888888889,18.0451127819549
2,Bern / Berne,793,St. Stephan,1053.0,48.9520958083832,1325.0,-3.4959941733,21.7605518147,9.132075472,19.09433962,57.13207547,23.77358491,1.5009380863,1.5009380863,9.0056285178,7.5046904315,575.0,2.25,60.85,2.4322103533,17.0,50.6162695152,-59.0,31.8652423993,15.0862777321,712.0,240.0,208.0,264.0,163.0,79.0,35.0,49.0,1.1197243755,1.4925373134,1.5671641791,4.1461342396,0.2378929482,4.0498442368,68.9379779099,1.5519682809,3.2681959785,5.1260266214,0.0453129425,2.2146700651,9.056924384,520.0,0.312,600.0,251.0,0.6349999904632568,52574.0,45850.0,0.26600000262260437,42470.0,39000.0,0.23399999737739563,58905.0,50150.0,0.2759999930858612,46697.0,44000.0,0.21799999475479126,46.5,7.3830555555556,21.6438356164384
2,Bern / Berne,533,Bätterkinden,2510.0,42.1608448415922,3242.0,3.1170483461,318.1550539745,7.526218384,20.6662554,60.42566317,18.90808143,6.8450528936,2.1779713752,10.8898568762,7.4673304294,1391.0,2.31,10.11,15.5291790307,52.0,58.1602373887,-52.0,24.2334322453,2.0771513353,910.0,67.0,230.0,613.0,158.0,19.0,28.0,111.0,1.329787234,2.8248587571,2.4482109228,7.281521014,1.5843895931,23.0853902602,30.2835223482,3.4256170781,6.0607071381,16.6544362909,0.5336891261,7.9052701801,1.3075383589,1439.0,1.983,1378.0,550.0,0.6769999861717224,68725.0,60000.0,0.28999999165534973,52588.0,48067.0,0.24300000071525574,76756.0,65700.0,0.3019999861717224,57606.0,53238.0,0.23000000417232513,47.133333333333,7.5333333333333,27.6330690826727
19,Aargau,4280,Oftringen,7241.0,43.8095238095238,13511.0,9.6761100739,1051.439688716,34.75686478,20.06513211,64.30316039,15.6317075,6.7259547119,2.241984904,11.8077871609,8.4448098049,5898.0,2.27,12.87,30.6138306138,85.0,35.5089355089,-83.0,33.7995337995,0.0777000777,5260.0,137.0,1355.0,3768.0,674.0,36.0,109.0,529.0,4.3947571318,0.8301260282,2.1205946721,12.0032866957,4.4347568073,18.314198982,41.2754205373,6.735443818,4.6789765595,5.2564307397,,3.3414739917,1.6273708717,5974.0,6.722,1125.0,455.0,0.6779999732971191,62858.0,55400.0,0.28600001335144043,49876.0,45700.0,0.24699999392032623,70390.0,59600.0,0.2980000078678131,54755.0,50920.0,0.2329999953508377,47.315,7.9236111111111,23.8457360130364
2,Bern / Berne,437,Mont-Tramelan,112.0,16.9491525423729,116.0,-3.3333333333,25.0,3.448275862,25.0,56.03448276,18.96551724,0.0,0.0,34.4827586207,0.0,44.0,2.61,4.67,2.7837259101,2.0,59.5289079229,-5.0,37.687366167,0.0,50.0,40.0,5.0,5.0,19.0,14.0,,,3.4482758621,0.0,,2.6105873822,0.0725163162,6.2364031907,48.29586657,16.8237853517,1.9579405366,15.2284263959,0.0,6.3814358231,2.3930384336,37.0,0.07200000000000001,1934.0,310.0,0.8519999980926514,66292.0,46300.0,0.36899998784065247,49361.0,42900.0,0.3179999887943268,74027.0,52500.0,0.3700000047683716,54151.0,45400.0,0.29600000381469727,47.211111111111,7.0541666666667,45.8333333333333
2,Bern / Berne,791,Boltigen,1061.0,55.6263269639066,1294.0,-5.9593023256,16.7899312313,3.863987635,17.1561051,58.34621329,24.49768161,6.196746708,0.7745933385,7.745933385,9.295120062,556.0,2.31,76.96,2.4038461538,48.0,53.0405405405,-81.0,35.369022869,9.1865904366,498.0,229.0,78.0,191.0,174.0,86.0,23.0,65.0,2.3837902265,0.0,2.5621118012,2.9179104478,0.2313432836,5.6343283582,71.0,1.0074626866,2.7089552239,10.0597014925,0.2164179104,3.4626865672,2.5,528.0,0.28700000000000003,544.0,205.0,0.6639999747276306,47864.0,42000.0,0.27300000190734863,39795.0,36562.0,0.23999999463558197,53366.0,46150.0,0.2840000092983246,43643.0,40800.0,0.2290000021457672,46.6291,7.3911,23.6734693877551
19,Aargau,4122,Villnachern,1102.0,37.0036101083033,1624.0,8.3388925951,282.4347826087,16.81034483,21.92118227,58.43596059,19.64285714,3.1279324367,2.5023459493,9.38379731,5.630278386,657.0,2.44,5.68,12.676056338,17.0,29.4014084507,-21.0,50.176056338,7.7464788732,264.0,40.0,86.0,138.0,90.0,14.0,17.0,59.0,1.1019283747,19.7075651621,1.652892562,14.931778169,6.1949823944,16.8023767606,36.025528169,5.1166373239,6.4040492958,6.0959507042,,5.6668133803,0.3191021127,689.0,1.027,1491.0,626.0,0.6549999713897705,71978.0,64000.0,0.29100000858306885,54248.0,49800.0,0.24500000476837158,81028.0,68900.0,0.30300000309944153,59870.0,54762.0,0.23199999332427979,47.471388888889,8.1608333333333,20.746887966805
21,Ticino,5154,Bissone,490.0,38.3177570093458,905.0,7.100591716,486.5591397849,40.77348066,14.80662983,62.87292818,22.32044199,4.5045045045,2.2522522523,10.1351351351,11.2612612613,448.0,2.0,1.83,19.1256830601,1.0,0.0,0.0,79.781420765,1.0928961749,190.0,,30.0,159.0,69.0,,6.0,62.0,1.7305315204,0.0,1.4925373134,20.5706396687,18.2696732628,14.2659917165,16.4289001381,,0.6442705936,,0.0,2.5770823746,26.0009203866,516.0,2.605,5049.0,649.0,0.8320000171661377,86772.0,49350.0,0.578000009059906,68165.0,41839.0,0.5600000023841858,92540.0,52200.0,0.5619999766349792,71828.0,46300.0,0.5410000085830688,45.95,8.9666666666667,33.0097087378641
2,Bern / Berne,588,Niederried bei Interlaken,275.0,63.9344262295082,354.0,6.6265060241,82.7102803738,12.99435028,17.51412429,57.34463277,25.14124294,8.5592011412,2.8530670471,8.5592011412,19.9714693295,179.0,1.97,4.29,7.2261072261,6.0,21.4452214452,-16.0,55.0116550117,16.317016317,32.0,10.0,8.0,14.0,14.0,,,8.0,0.293255132,2.8818443804,6.916426513,6.9235588972,1.6290726817,12.4373433584,44.8621553885,3.790726817,3.1328320802,11.873433584,0.0,13.1892230576,0.7832080201,167.0,0.15,896.0,352.0,0.6549999713897705,58125.0,51100.0,0.2849999964237213,47497.0,42067.0,0.2590000033378601,63527.0,55400.0,0.289000004529953,51228.0,45200.0,0.24699999392032623,46.716388888889,7.9163888888889,28.75
